,code
739.0,1948
74.0,1949
741.0,1950
744.0,1951
746.0,1952
748.0,1953
749.0,1954
751.0,1955
752.0,1956
753.0,1957
754.0,1958
755.0,1959
756.0,1960
758.0,1961
759.0,1962
761.0,1963
762.0,1964
763.0,1965
765.0,1966
766.0,1967
767.0,1968
768.0,1969
769.0,1970
77.0,1971
770.0,1972
771.0,1973
772.0,1974
774.0,1975
775.0,1976
778.0,1977
779.0,1978
780.0,1979
781.0,1980
785.0,1981
79.0,1982
790.0,1983
792.0,1984
8.0,1985
80.0,1986
8004.0,1987
8010.0,1988
8011.0,1989
8014.0,1990
802.0,1991
8023.0,1992
803.0,1993
804.0,1994
8046.0,1995
8048.0,1996
8050.0,1997
8051.0,1998
8052.0,1999
8055.0,2000
806.0,2001
8064.0,2002
8079.0,2003
8084.0,2004
809.0,2005
81.0,2006
811.0,2007
812.0,2008
814.0,2009
816.0,2010
82.0,2011
823.0,2012
83.0,2013
85.0,2014
853.0,2015
857.0,2016
858.0,2017
861.0,2018
872.0,2019
879.0,2020
88.0,2021
881.0,2022
883.0,2023
885.0,2024
89.0,2025
896.0,2026
899.0,2027
9.0,2028
90.0,2029
900.0,2030
9006.0,2031
901.0,2032
9011.0,2033
9013.0,2034
902.0,2035
904.0,2036
905.0,2037
907.0,2038
9077.0,2039
908.0,2040
9085.0,2041
909.0,2042
9096.0,2043
910.0,2044
911.0,2045
9128.0,2046
9131.0,2047
9133.0,2048
914.0,2049
9143.0,2050
915.0,2051
9150.0,2052
9153.0,2053
9156.0,2054
916.0,2055
92.0,2056
921.0,2057
922.0,2058
923.0,2059
925.0,2060
926.0,2061
928.0,2062
929.0,2063
93.0,2064
935.0,2065
939.0,2066
944.0,2067
947.0,2068
949.0,2069
955.0,2070
956.0,2071
959.0,2072
96.0,2073
960.0,2074
969.0,2075
977.0,2076
978.0,2077
979.0,2078
981.0,2079
982.0,2080
989.0,2081
998.0,2082
first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero ,2083
